Minimum_Temperature,Maximum_Temperature,Temperature,Dew_Point,Relative_Humidity,Wind_Speed,Wind_Direction,Precipitation,Visibility,Cloud_Cover,Sea_Level_Pressure,Weather_Type
84.2,84.2,84.2,82.4,94.36,0,0,0,1.9,50,1005,Smoke Or Haze
84.2,84.2,84.2,82.4,94.36,0,0,0,1.9,50,1005,Smoke Or Haze
82.2,82.2,82.2,81,96.21,0.8,40,0,1.4,77.8,1005.4,"Mist, Smoke Or Haze"
82.4,82.4,82.4,80.6,94.32,8.1,60,0,1.2,89,1006,Thunderstorm
80.6,80.6,80.6,78.8,94.27,4.7,30,0,1.9,89,1006,Thunderstorm
82.4,82.4,82.4,78.4,87.59,0.4,44,0.01,1.4,63.3,1007.4,Smoke Or Haze
86,86,86,78.8,79.2,6.9,20,0,1.9,89,1007,Smoke Or Haze
86,86,86,78.8,79.2,3.4,20,0,1.9,89,1007,Smoke Or Haze
90.9,90.9,90.9,80.4,71.59,0.9,340,0,2.5,61.7,1006.1,Smoke Or Haze
91.4,91.4,91.4,78.8,66.78,0,0,0,2.5,50,1005,Smoke Or Haze
93.2,93.2,93.2,82.4,71.01,5.8,340,0,2.5,50,1004,Smoke Or Haze
92.4,92.4,92.4,81,69.53,1.7,350,0,1.6,71,1003.1,Smoke Or Haze
93.2,93.2,93.2,82.4,71.01,10.3,10,0,2.5,50,1003,Smoke Or Haze
91.4,91.4,91.4,82.4,75.11,9.2,360,0,2.5,50,1003,Smoke Or Haze
88.5,88.5,88.5,80.5,77.48,2,20,0.01,1.4,79.5,1003.3,"Thunderstorm Without Precipitation, Light Rain, Smoke Or Haze"
87.8,87.8,87.8,82.4,84.11,3.4,40,0,1.9,89,1003,Smoke Or Haze
86,86,86,82.4,89.07,0,0,0,1.9,89,1004,Smoke Or Haze
84.9,84.9,84.9,80.7,87.31,0.8,340,0,1.4,89.6,1005.2,"Mist, Sky Coverage Increasing, Smoke Or Haze"
86,86,86,80.6,84.01,0,0,0,1.9,89,1005,Smoke Or Haze
86,86,86,80.6,84.01,0,0,0,1.9,89,1005,Smoke Or Haze
84,84,84,80.8,90.14,1.8,335,0,1,70.9,1004.6,"Mist, Smoke Or Haze"
84.2,84.2,84.2,80.6,88.99,5.8,350,0,1.9,50,1004,Smoke Or Haze
84.2,84.2,84.2,80.6,88.99,0,0,0,1.9,50,1004,Smoke Or Haze
83.7,83.7,83.7,81.3,92.32,0,0,0,1,70.6,1004.4,"Mist, Smoke Or Haze"
84.2,84.2,84.2,80.6,88.99,0,0,0,1.9,50,1004,Smoke Or Haze
84.2,84.2,84.2,78.8,83.9,3.4,10,0,1.9,50,1004,Smoke Or Haze
81.3,81.3,81.3,78.3,90.4,2.2,38,0,1,56.8,1005.3,"Mist, Smoke Or Haze"
84.2,84.2,84.2,80.6,88.99,4.7,360,0,1.2,50,1005,Mist
86,86,86,80.6,84.01,5.8,10,0,1.9,27.5,1006,Smoke Or Haze
87.1,87.1,87.1,79.2,77.38,2.8,352,0,1.5,36.3,1006.8,"Mist, Smoke Or Haze"
89.6,89.6,89.6,80.6,74.95,8.1,20,0,1.9,27.5,1006,Smoke Or Haze
93.2,93.2,93.2,80.6,66.98,6.9,20,0,1.9,27.5,1005,Smoke Or Haze
93.2,93.2,93.2,78,61.53,4.3,321,0,1.6,36.4,1004.6,Smoke Or Haze
95,95,95,77,56.28,9.2,10,0,2.5,50,1004,Smoke Or Haze
93.2,93.2,93.2,77,59.5,6.9,20,0,2.5,50,1003,Smoke Or Haze
93,93,93,77.2,60.29,2.7,337,0,1.5,26.6,1002.3,Smoke Or Haze
93.2,93.2,93.2,77,59.5,9.2,340,0,2.5,27.5,1002,Smoke Or Haze
91.4,91.4,91.4,78.8,66.78,6.9,340,0,1.9,27.5,1001,Smoke Or Haze
89.1,89.1,89.1,78,69.86,2.5,320,0,1.5,36.6,1002.5,Smoke Or Haze
87.8,87.8,87.8,78.8,74.79,5.8,320,0,1.9,27.5,1002,Smoke Or Haze
87.8,87.8,87.8,80.6,79.33,5.8,320,0,1.9,27.5,1004,Smoke Or Haze
85.9,85.9,85.9,79.6,81.63,0,0,0,1.4,33.2,1004.9,Smoke Or Haze
86,86,86,78.8,79.2,4.7,300,0,1.9,27.5,1004,Smoke Or Haze
86,86,86,78.8,79.2,3.4,310,0,1.9,27.5,1004,Smoke Or Haze
83.4,83.4,83.4,79.2,87.38,0.8,300,0,1.4,36.2,1003.9,Smoke Or Haze
84.2,84.2,84.2,78.8,83.9,0,0,0,1.9,27.5,1003,Smoke Or Haze
82.4,82.4,82.4,78.8,88.92,4.7,310,0,1.9,27.5,1003,Smoke Or Haze
82,82,82,79.5,92.22,0,,0,2.3,36.2,1003.4,"Mist, Smoke Or Haze"
82.4,82.4,82.4,77,83.79,0,0,0,1.9,27.5,1003,Smoke Or Haze
82.4,82.4,82.4,77,83.79,3.4,10,0,1.9,50,1003,Smoke Or Haze
81.4,81.4,81.4,78.6,91.47,0,,0,1.3,36.2,1004.4,"Mist, Smoke Or Haze"
82.4,82.4,82.4,78.8,88.92,0,0,0,1.2,50,1004,Mist
84.2,84.2,84.2,78.8,83.9,0,0,0,1.2,50,1005,Mist
86.6,86.6,86.6,78.3,76.47,2.4,7,0,1.5,70.1,1005.9,Smoke Or Haze
89.6,89.6,89.6,82.4,79.47,6.9,350,0,1.9,50,1005,Smoke Or Haze
91.4,91.4,91.4,80.6,70.84,5.8,350,0,1.9,50,1005,Smoke Or Haze
92.1,92.1,92.1,78.8,65.24,1.9,342,0,2.5,70.2,1004.4,Smoke Or Haze
93.2,93.2,93.2,80.6,66.98,8.1,20,0,2.5,50,1003,Smoke Or Haze
95,95,95,78.8,59.73,8.1,350,0,2.5,50,1002,Smoke Or Haze
92.7,92.7,92.7,78.4,63.37,4.7,323,0,2.5,42.8,1002.1,Smoke Or Haze
95,95,95,78.8,59.73,9.2,310,0,2.5,27.5,1001,Smoke Or Haze
93.2,93.2,93.2,80.6,66.98,8.1,310,0,2.5,27.5,1001,Smoke Or Haze
88.6,88.6,88.6,78.2,71.41,2.4,324,0,1.4,16,1002.1,Smoke Or Haze
89.6,89.6,89.6,82.4,79.47,3.4,350,0,1.9,27.5,1002,Smoke Or Haze
87.8,87.8,87.8,82.4,84.11,4.7,320,0,1.9,27.5,1003,Smoke Or Haze
85.5,85.5,85.5,80.3,84.67,3,353,0,1.4,29.4,1004.2,Smoke Or Haze
87.8,87.8,87.8,82.4,84.11,5.8,320,0,1.9,27.5,1004,Smoke Or Haze
86,86,86,82.4,89.07,4.7,320,0,1.9,50,1003,Smoke Or Haze
84.3,84.3,84.3,80.3,87.92,1,320,0,1.4,36.3,1003.6,Smoke Or Haze
86,86,86,80.6,84.01,4.7,340,0,1.9,50,1003,Smoke Or Haze
84.2,84.2,84.2,80.6,88.99,5.8,340,0,1.9,50,1003,Smoke Or Haze
83.1,83.1,83.1,80,90.4,1,340,0,1.4,36.2,1003.2,Smoke Or Haze
84.2,84.2,84.2,80.6,88.99,6.9,340,0,1.9,50,1002,Smoke Or Haze
82.4,82.4,82.4,80.6,94.32,4.7,340,0,1.9,50,1003,Smoke Or Haze
82.2,82.2,82.2,79.5,91.65,3.4,338,0,1.3,36.3,1003.9,"Mist, Smoke Or Haze"
82.4,82.4,82.4,80.6,94.32,9.2,350,0,1.2,50,1005,Mist
84.2,84.2,84.2,82.4,94.36,6.9,360,0,1.2,50,1006,Mist
85.5,85.5,85.5,80.5,85.08,3.2,40,0,1.3,62.1,1005.8,"Mist, Smoke Or Haze"
89.6,89.6,89.6,82.4,79.47,5.8,340,0,1.2,89,1005,Smoke Or Haze
89.6,89.6,89.6,82.4,79.47,6.9,20,0,1.9,89,1005,Smoke Or Haze
89.1,89.1,89.1,82.4,80.55,2.6,7,0,1.5,96.1,1004.6,"Light Rain, Smoke Or Haze"
91.4,91.4,91.4,84.2,79.6,5.8,360,0,1.9,89,1003,Smoke Or Haze
91.4,91.4,91.4,84.2,79.6,6.9,10,0,1.9,89,1002,Smoke Or Haze
90.6,90.6,90.6,82.5,77.15,2.2,20,0,1.5,69.1,1001.4,Smoke Or Haze
91.4,91.4,91.4,84.2,79.6,0,0,0,1.9,89,1001,Smoke Or Haze
89.6,89.6,89.6,82.4,79.47,0,0,0,1.9,89,1001,Smoke Or Haze
87.8,87.8,87.8,82,82.86,0,320,0,1.4,88.6,1001.6,"Sky Coverage Decreasing, Smoke Or Haze"
87.8,87.8,87.8,80.6,79.33,0,0,0,1.9,89,1002,Smoke Or Haze
87.8,87.8,87.8,84.2,89.14,0,0,0,1.9,89,1003,Smoke Or Haze
86.1,86.1,86.1,82.5,89.14,0,0,0,1.4,68.5,1003.6,Smoke Or Haze
87.8,87.8,87.8,84.2,89.14,0,0,0,1.9,50,1003,Smoke Or Haze
86,86,86,84.2,94.4,0,0,0,1.9,50,1003,Smoke Or Haze
84.5,84.5,84.5,82.5,93.62,0,0,0,1.4,77.4,1003.4,Smoke Or Haze
82.4,82.4,82.4,80.6,94.32,5.8,300,0,1.2,100,1003,Thunderstorm
82.4,82.4,82.4,80.6,94.32,0,0,0,1.9,89,1002,Smoke Or Haze
80.7,80.7,80.7,79.4,95.84,0,0,0.35,1.4,82.4,1002.2,"Lightning Without Thunder, Smoke Or Haze"
82.4,82.4,82.4,80.6,94.32,0,0,0,1.9,89,1002,Smoke Or Haze
82.4,82.4,82.4,80.6,94.32,0,0,0,1.9,50,1003,Smoke Or Haze
81.9,81.9,81.9,80.7,96.26,1.4,310,0,1.4,89.2,1003.6,Smoke Or Haze
84.2,84.2,84.2,82.4,94.36,4.7,10,0,1.9,89,1004,Smoke Or Haze
86,86,86,80.6,84.01,5.8,310,0,1.9,89,1005,Smoke Or Haze
84.8,84.8,84.8,80.4,86.74,2.1,320,0,2.5,89.5,1006,Smoke Or Haze
86,86,86,80.6,84.01,6.9,350,0,2.5,89,1006,Smoke Or Haze
87.8,87.8,87.8,80.6,79.33,5.8,350,0,2.5,89,1005,Smoke Or Haze
90,90,90,80.8,74.43,0,,0,2.5,89.3,1004.7,Smoke Or Haze
93.2,93.2,93.2,80.6,66.98,0,0,0,3.1,89,1003,Smoke Or Haze
95,95,95,82.4,67.17,0,0,0,3.1,89,1002,Smoke Or Haze
91.7,91.7,91.7,81.1,71.16,3.3,142,0,2.7,82.7,1001.6,Smoke Or Haze
93.2,93.2,93.2,80.6,66.98,3.4,30,0,3.1,89,1001,Smoke Or Haze
93.2,93.2,93.2,80.6,66.98,4.7,70,0,2.5,89,1001,Smoke Or Haze
86.5,86.5,86.5,80.8,83.31,7.3,338,0,1.5,95.3,1002.6,"Thunderstorm, Smoke Or Haze"
84.2,84.2,84.2,80.6,88.99,6.9,20,0,1.9,89,1003,Thunderstorm Without Precipitation
84.2,84.2,84.2,78.8,83.9,4.7,30,0,1.9,89,1003,Smoke Or Haze
83.2,83.2,83.2,79.5,88.94,1.8,338,0,1.4,82.2,1003.8,Smoke Or Haze
84.2,84.2,84.2,80.6,88.99,0,0,0,1.9,89,1004,Smoke Or Haze
84.2,84.2,84.2,80.6,88.99,0,0,0,1.9,50,1003,Smoke Or Haze
82.8,82.8,82.8,79.8,90.81,0.8,340,0,1.4,70.4,1003.1,"Mist, Smoke Or Haze"
84.2,84.2,84.2,80.6,88.99,4.7,330,0,1.9,50,1002,Smoke Or Haze
84.2,84.2,84.2,80.6,88.99,4.7,330,0,1.9,50,1002,Smoke Or Haze
82.4,82.4,82.4,80.6,94.32,4.7,340,0,1.9,50,1002,Smoke Or Haze
81.6,81.6,81.6,79.6,93.78,2.2,340,0,1,56.8,1002.1,"Mist, Smoke Or Haze"
82.4,82.4,82.4,78.8,88.92,3.4,310,0,1.9,50,1002,Smoke Or Haze
82.4,82.4,82.4,80.6,94.32,0,0,0,1.9,50,1001,Smoke Or Haze
80.3,80.3,80.3,78.2,93.35,1.4,340,0,1,36.2,1002.4,"Mist, Smoke Or Haze"
82.4,82.4,82.4,78.8,88.92,5.8,350,0,1.9,50,1003,Smoke Or Haze
86,86,86,82.4,89.07,4.7,360,0,2.5,27.5,1004,Smoke Or Haze
86.3,86.3,86.3,81,84.29,2.9,9,0,1.7,63.5,1003.9,Smoke Or Haze
91.4,91.4,91.4,84.2,79.6,8.1,30,0,2.5,50,1004,Smoke Or Haze
93.2,93.2,93.2,84.2,75.26,4.7,70,0,2.5,50,1003,Smoke Or Haze
94.7,94.7,94.7,81.5,65.84,1.5,344,0,2.5,69.9,1002.4,Smoke Or Haze
96.8,96.8,96.8,82.4,63.57,3.4,330,0,2.5,50,1001,Smoke Or Haze
96.8,96.8,96.8,82.4,63.57,4.7,340,0,3.1,50,1000,Smoke Or Haze
95.3,95.3,95.3,81.9,65.48,2.8,291,0,2.7,56.8,999.6,Smoke Or Haze
95,95,95,80.6,63.35,5.8,350,0,2.5,50,1000,Smoke Or Haze
95,95,95,84.2,71.19,5.8,330,0,2.5,50,1000,Smoke Or Haze
89.3,89.3,89.3,81.2,77.1,3.2,235,0,2.5,57.1,1000.8,"Thunderstorm, Thunderstorm Without Precipitation"
86,86,86,82.4,89.07,11.4,290,0,1.9,89,1002,Thunderstorm
84.2,84.2,84.2,80.6,88.99,0,0,0,1.9,89,1002,Thunderstorm
83,83,83,80.8,93.02,1,180,0.06,2.3,89.7,1002.9,"Thunderstorm Without Precipitation, Light Rain"
84.2,84.2,84.2,80.6,88.99,12.8,140,0,1.9,89,1003,Thunderstorm
80.6,80.6,80.6,78.8,94.27,4.7,60,0,1.9,100,1003,Thunderstorm
78.2,78.2,78.2,77.2,96.56,2.1,10,0.67,2.3,100,1003.5,"Thunderstorm, Light Rain"
78.8,78.8,78.8,77,94.23,5.8,350,0,1.9,100,1002,Thunderstorm
78.8,78.8,78.8,77,94.23,5.8,50,0,1.9,100,1002,Light Rain
78,78,78,76.9,96.17,1.4,50,0.13,2.3,93.1,1003.1,"Thunderstorm, Light Rain"
78.8,78.8,78.8,75.2,88.76,0,0,0,1.9,100,1003,Light Rain
78.8,78.8,78.8,77,94.23,0,0,0,1.9,89,1003,Smoke Or Haze
78,78,78,76.8,96.12,1.4,20,0,2.3,82.8,1003.5,"Sky Coverage Increasing, Smoke Or Haze"
80.6,80.6,80.6,77,88.84,0,0,0,1.9,89,1004,Smoke Or Haze
82.4,82.4,82.4,78.8,88.92,4.7,50,0,2.5,50,1005,Smoke Or Haze
83.8,83.8,83.8,78.6,84.24,0.7,69,0.12,2.6,59,1005.5,Smoke Or Haze
87.8,87.8,87.8,82.4,84.11,3.4,60,0,3.1,50,1006,Smoke Or Haze
89.6,89.6,89.6,82.4,79.47,5.8,70,0,3.1,50,1005,Smoke Or Haze
90.3,90.3,90.3,80.6,73.36,1.8,87,0,2.6,75.2,1004.2,Smoke Or Haze
93.2,93.2,93.2,82.4,71.01,5.8,120,0,3.1,50,1003,Smoke Or Haze
93.2,93.2,93.2,82.4,71.01,5.8,50,0,3.1,50,1002,Smoke Or Haze
91.4,91.4,91.4,79.5,68.35,4.4,79,0,2.7,50.9,1001.4,"Thunderstorm, Smoke Or Haze"
93.2,93.2,93.2,82.4,71.01,4.7,110,0,3.1,50,1001,Smoke Or Haze
86,86,86,80.6,84.01,4.7,160,0,2.5,50,1001,Smoke Or Haze
85.8,85.8,85.8,78.8,79.8,3.2,140,0,1.7,84.6,1003.6,"Thunderstorm, Smoke Or Haze"
86,86,86,82.4,89.07,5.8,130,0,2.5,89,1004,Smoke Or Haze
86,86,86,84.2,94.4,0,0,0,2.5,50,1005,Smoke Or Haze
84,84,84,80.3,88.8,1,100,0,1.6,71.1,1005.6,"Light Rain, Smoke Or Haze"
84.2,84.2,84.2,82.4,94.36,0,0,0,2.5,50,1006,Smoke Or Haze
84.2,84.2,84.2,80.6,88.99,0,0,0,2.5,50,1006,Smoke Or Haze
83.1,83.1,83.1,80.8,92.64,1.8,75,0,1.6,57.3,1006,"Sky Coverage Increasing, Smoke Or Haze"
84.2,84.2,84.2,80.6,88.99,3.4,50,0,2.5,50,1005,Smoke Or Haze
84.2,84.2,84.2,80.6,88.99,3.4,70,0,2.5,50,1004,Smoke Or Haze
81.3,81.3,81.3,79,92.61,0.6,50,0.03,1.6,70.9,1004.4,Smoke Or Haze
82.4,82.4,82.4,78.8,88.92,4.7,50,0,2.5,50,1004,Smoke Or Haze
77,77,77,75.2,94.19,11.4,40,0,1.2,89,1005,Thunderstorm
77.2,77.2,77.2,76,96.16,5,72,0.29,1.3,96.6,1005.2,Light Rain
78.8,78.8,78.8,75.2,88.76,3.4,40,0,1.9,89,1005,Light Rain
80.6,80.6,80.6,77,88.84,3.4,20,0,1.9,89,1006,Light Rain
82,82,82,78.7,89.71,5.6,69,0,2.5,82.9,1007.5,"Light Rain, Sky Coverage Increasing"
82.4,82.4,82.4,78.8,88.92,5.8,50,0,1.9,100,1007,Light Rain
86,86,86,80.6,84.01,9.2,40,0,1.9,100,1007,Smoke Or Haze
83.9,83.9,83.9,80.3,88.97,3.9,26,0,2.5,82.9,1006.1,"Rain, Sky Coverage Increasing, Smoke Or Haze"
89.6,89.6,89.6,84.2,84.22,6.9,40,0,2.5,89,1005,Smoke Or Haze
91.4,91.4,91.4,84.2,79.6,9.2,40,0,2.5,89,1003,Smoke Or Haze
81.7,81.7,81.7,77.3,86.59,5.9,155,0,2.1,100,1002.8,"Thunderstorm, Light Rain"
80.6,80.6,80.6,78.8,94.27,6.9,120,0,1.9,100,1001,Thunderstorm
80.6,80.6,80.6,78.8,94.27,6.9,100,0,1.9,100,1001,Light Rain
80.5,80.5,80.5,78.1,92.35,1.9,10,0,1.5,99.8,1002.7,"Thunderstorm, Light Rain"
80.6,80.6,80.6,78.8,94.27,9.2,80,0,1.9,89,1003,Light Rain
80.6,80.6,80.6,78.8,94.27,8.1,80,0,1.9,89,1004,Light Rain
81,81,81,78.4,91.84,3,72,0,2.5,89.8,1004.3,"Drizzle, Light Rain"
82.4,82.4,82.4,78.8,88.92,8.1,100,0,2.5,89,1004,Drizzle
82.4,82.4,82.4,80.6,94.32,9.2,100,0,2.5,89,1005,Drizzle
81,81,81,78.9,93.53,4.3,95,0.01,2.3,89.8,1004.4,"Lightning Without Thunder, Light Rain"
82.4,82.4,82.4,80.6,94.32,9.2,100,0,1.9,89,1004,Smoke Or Haze
82.4,82.4,82.4,80.6,94.32,11.4,100,0,2.5,89,1003,Smoke Or Haze
81.2,81.2,81.2,79.2,93.56,4.3,94,0.38,1.4,89.8,1003.2,"Rain, Light Rain"
78.9,78.9,78.9,78.9,100,6.9,150,0,1.9,90,1003,Light Rain
78.8,78.8,78.8,77,94.23,9.2,110,0,1.9,89,1003,Rain
78.5,78.5,78.5,77.4,96.18,5,133,0.13,2.3,96.7,1003.5,Light Rain
80.6,80.6,80.6,78.8,94.27,6.9,100,0,1.9,89,1004,Light Rain
80.6,80.6,80.6,78.8,94.27,6.9,110,0,1.9,100,1004,Rain
78,78,78,77.7,98.98,4.2,96,0.26,2.3,99.5,1005.1,"Rain, Light Rain"
80.6,80.6,80.6,78.8,94.27,6.9,110,0,1.9,100,1006,Light Rain
80.6,80.6,80.6,78.8,94.27,6.9,120,0,1.9,100,1005,Light Rain
80.4,80.4,80.4,79,95.44,3.5,99,0.07,2.3,93.2,1004.9,"Rain, Light Rain"
80.6,80.6,80.6,78.8,94.27,11.4,140,0,1.2,100,1004,Thunderstorm
80.6,80.6,80.6,77,88.84,6.9,120,0,1.9,100,1003,Thunderstorm
79.8,79.8,79.8,78.1,94.48,5.9,172,0.23,1,100,1003.1,"Thunderstorm, Rain, Light Rain"
80.6,80.6,80.6,77,88.84,9.2,140,0,1.9,100,1003,Light Rain
80.6,80.6,80.6,77,88.84,9.2,140,0,1.9,100,1003,Light Rain
79.5,79.5,79.5,78.3,96.18,6.6,151,0.14,1,99.8,1004.4,Light Rain
80.6,80.6,80.6,77,88.84,18.3,160,0,1.2,100,1005,Thunderstorm
78.8,78.8,78.8,77,94.23,5.8,160,0,1.9,100,1006,Light Rain
77.8,77.8,77.8,76.8,96.99,3.7,160,0.38,1.4,100,1007.3,"Rain, Light Rain"
80.6,80.6,80.6,77,88.84,6.9,140,0,1.9,100,1007,Light Rain
80.6,80.6,80.6,77,88.84,6.9,150,0,1.9,100,1007,Light Rain
78.9,78.9,78.9,77.4,95.27,6.1,140,0.01,1.4,100,1008.1,Light Rain
80.6,80.6,80.6,77,88.84,8.1,150,0,1.9,100,1007,Light Rain
80.6,80.6,80.6,77,88.84,9.2,150,0,1.9,100,1007,Light Rain
79.1,79.1,79.1,77.7,95.27,7.5,143,0.13,1.4,100,1006.9,Light Rain
80.6,80.6,80.6,77,88.84,9.2,160,0,1.9,100,1007,Light Rain
80.6,80.6,80.6,77,88.84,6.9,160,0,1.9,100,1006,Light Rain
77.7,77.7,77.7,76.3,95.24,6,157,0.13,1.4,100,1007.8,Light Rain
78.8,78.8,78.8,75.2,88.76,6.9,150,0,1.9,100,1008,Light Rain
78.8,78.8,78.8,75.2,88.76,5.8,140,0,1.9,100,1010,Light Rain
77.8,77.8,77.8,76.8,96.64,6.8,169,0.13,2.2,99.8,1010.8,"Rain, Light Rain"
80.6,80.6,80.6,77,88.84,11.4,160,0,1.9,100,1011,Light Rain
78.8,78.8,78.8,77,94.23,9.2,170,0,1.9,100,1010,Light Rain
78.5,78.5,78.5,77.2,95.63,5.4,177,0.13,2.3,100,1010,Light Rain
80.6,80.6,80.6,77,88.84,8.1,160,0,1.9,100,1009,Light Rain
80.6,80.6,80.6,77,88.84,5.8,160,0,1.9,100,1008,Light Rain
80.1,80.1,80.1,77.8,92.61,3.7,122,0,2.3,100,1007.4,"Thunderstorm, Light Rain"
82.4,82.4,82.4,78.8,88.92,5.8,150,0,1.9,89,1007,Smoke Or Haze
82.4,82.4,82.4,78.8,88.92,5.8,170,0,2.5,89,1007,Smoke Or Haze
79.4,79.4,79.4,77.4,93.61,3.2,177,0.01,2.5,96.2,1007.6,"Light Rain, Smoke Or Haze"
80.6,80.6,80.6,77,88.84,5.8,140,0,2.5,89,1008,Light Rain
80.6,80.6,80.6,78.8,94.27,5.8,130,0,2.5,89,1009,Light Rain
79.2,79.2,79.2,77.7,95.28,3.3,136,0,1.6,96.7,1010.3,"Rain, Light Rain, Sky Coverage Increasing"
80.6,80.6,80.6,78.8,94.27,4.7,140,0,2.5,89,1010,Smoke Or Haze
80.6,80.6,80.6,78.8,94.27,4.7,140,0,2.5,89,1011,Smoke Or Haze
79.5,79.5,79.5,78.6,97,2.2,168,0,1.2,96.6,1010.2,"Mist, Sky Coverage Decreasing, Smoke Or Haze"
80.6,80.6,80.6,78.8,94.27,5.8,150,0,2.5,89,1010,Smoke Or Haze
80.6,80.6,80.6,78.8,94.27,5.8,170,0,1.9,50,1009,Smoke Or Haze
79.8,79.8,79.8,78.6,96.22,2.2,191,0,1,84.7,1009.3,"Mist, Smoke Or Haze"
80.6,80.6,80.6,78.8,94.27,5.8,140,0,1.9,50,1009,Smoke Or Haze
80.6,80.6,80.6,78.8,94.27,5.8,140,0,1.9,50,1008,Smoke Or Haze
79.5,79.5,79.5,78.6,97.02,2.4,170,0,1,89.7,1009.5,"Mist, Smoke Or Haze"
82.4,82.4,82.4,78.8,88.92,8.1,170,0,1.9,89,1010,Smoke Or Haze
84.2,84.2,84.2,80.6,88.99,5.8,180,0,2.5,89,1011,Smoke Or Haze
83.3,83.3,83.3,80.6,91.54,3.2,180,0,1.8,89.1,1011.7,"Mist, Light Rain, Smoke Or Haze"
87.8,87.8,87.8,84.2,89.14,6.9,190,0,2.5,89,1012,Smoke Or Haze
82.4,82.4,82.4,78.8,88.92,6.9,180,0,1.9,89,1010,Thunderstorm
82.7,82.7,82.7,79.8,90.84,4,203,0.1,1.6,96.7,1010.4,"Light Drizzle, Sky Coverage Increasing, Smoke Or Haze"
86,86,86,80.6,84.01,5.8,210,0,2.5,89,1009,Smoke Or Haze
86,86,86,82.4,89.07,5.8,220,0,2.5,89,1008,Smoke Or Haze
84.9,84.9,84.9,81.6,89.74,3.9,233,0,2.3,96.7,1007.8,"Thunderstorm Without Precipitation, Sky Coverage Increasing, Smoke Or Haze"
86,86,86,82.4,89.07,4.7,210,0,1.9,89,1008,Thunderstorm
86,86,86,82.4,89.07,3.4,270,0,1.2,89,1007,Thunderstorm
83.3,83.3,83.3,79.6,88.51,2.5,350,0,2.3,96.7,1008.6,"Thunderstorm, Thunderstorm Without Precipitation"
82.4,82.4,82.4,78.8,88.92,0,0,0,1.9,89,1009,Smoke Or Haze
82.4,82.4,82.4,78.8,88.92,3.4,140,0,1.9,89,1009,Smoke Or Haze
81,81,81,78.9,93.36,0.8,344,0.01,1.4,89.4,1010.4,"Sky Coverage Increasing, Smoke Or Haze"
82.4,82.4,82.4,78.8,88.92,0,0,0,1.9,89,1010,Smoke Or Haze
82.4,82.4,82.4,78.8,88.92,0,0,0,1.9,89,1010,Smoke Or Haze
80.1,80.1,80.1,78.6,95.28,0,0,0,1.4,55,1010.2,"Mist, Sky Coverage Increasing, Smoke Or Haze"
82.4,82.4,82.4,78.8,88.92,0,0,0,1.2,89,1009,Smoke Or Haze
82.4,82.4,82.4,78.8,88.92,4.7,310,0,1.2,89,1009,Mist
79.2,79.2,79.2,77.7,95.26,0.8,344,0,1.3,61.7,1009.4,Mist
80.6,80.6,80.6,77,88.84,3.4,230,0,1.2,50,1009,Mist
80.6,80.6,80.6,77,88.84,3.4,280,0,1.2,50,1009,Mist
78.5,78.5,78.5,77.2,95.63,1.8,319,0,1.3,56.9,1010.1,Mist
80.6,80.6,80.6,77,88.84,4.7,260,0,1.2,89,1010,Mist
80.6,80.6,80.6,77,88.84,4.7,270,0,1.2,89,1011,Mist
81.5,81.5,81.5,77.8,88.51,1.6,271,0.03,2.1,34.6,1012.3,Smoke Or Haze
86,86,86,77,74.63,8.1,310,0,1.9,27.5,1012,Smoke Or Haze
87.8,87.8,87.8,78.8,74.79,8.1,320,0,2.5,27.5,1012,Smoke Or Haze
88.4,88.4,88.4,73.1,60.86,5.6,325,0,2.5,49.9,1011.1,Smoke Or Haze
89.6,89.6,89.6,73.4,59.04,8.1,280,0,3.1,50,1009,Smoke Or Haze
91.4,91.4,91.4,71.6,52.52,6.9,300,0,3.1,27.5,1008,Smoke Or Haze
88.2,88.2,88.2,70.8,56.54,2.3,337,0,2.6,29.1,1008.4,Smoke Or Haze
91.4,91.4,91.4,68,46.44,5.8,280,0,3.1,27.5,1008,Smoke Or Haze
89.6,89.6,89.6,68,49.14,6.9,290,0,3.1,27.5,1008,Smoke Or Haze
83.2,83.2,83.2,73.8,73.16,0,357,0,1.5,29.2,1008.8,"Mist, Smoke Or Haze"
84.2,84.2,84.2,75.2,74.47,0,0,0,2.5,27.5,1009,Smoke Or Haze
84.2,84.2,84.2,75.2,74.47,0,0,0,2.5,27.5,1010,Smoke Or Haze
80.3,80.3,80.3,75.7,85.83,0,0,0,1.6,29.2,1010.4,Smoke Or Haze
82.4,82.4,82.4,77,83.79,0,0,0,1.9,27.5,1010,Smoke Or Haze
82.4,82.4,82.4,77,83.79,0,0,0,1.9,27.5,1010,Smoke Or Haze
78.3,78.3,78.3,76.4,93.76,0,,0,1.4,29.2,1010.1,Smoke Or Haze
82.4,82.4,82.4,77,83.79,0,0,0,1.9,27.5,1010,Smoke Or Haze
82.4,82.4,82.4,78.8,88.92,0,0,0,1.9,27.5,1009,Smoke Or Haze
78.6,78.6,78.6,76.8,94.41,0,0,0,1.4,56.7,1009.4,"Mist, Smoke Or Haze"
80.6,80.6,80.6,77,88.84,0,0,0,1.9,50,1009,Smoke Or Haze
80.6,80.6,80.6,77,88.84,0,0,0,1.9,27.5,1009,Smoke Or Haze
78.9,78.9,78.9,77.4,95.22,0,0,0,1.3,70.4,1010.2,Mist
